mfccs1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfccs11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfccs21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfccs31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
16.8944400942,15.2944220253,-8.25946429624,7.83597956334,4.22609577529,9.39253652005,-5.23473872138,5.29587871513,-20.1815927687,12.1001789329,-3.80191585297,16.6765994652,-7.51158029368,8.56155781923,-9.59139513347,10.2033121106,-7.51501284693,0.37689712871,0.724651084544,-0.37318565875,-3.99678421727,-2.9711666185,0.861213427335,-6.46767916902,-0.976890633895,-0.43678628368,-5.31474617092,1.72665776149,-5.84284361486,2.78033977941,-5.42678663614,2.51727066885,-4.73906596767,2.53261295737,-2.63062158155,6.17958884503,-0.0554035567609,6.93189086061,4.60986078947,6.79829623926,1
-143.743702779,25.248467559,-3.94562493361,6.38848972311,4.48745076476,6.18842823012,-5.09450077041,15.1214725064,-8.24333968248,17.3016824726,-5.7770450745,14.0682289884,-7.8471911879,15.5882283063,-7.21939748802,8.59531730987,-2.44992301676,4.60645078729,0.36457187334,0.824276084731,2.44467500748,-0.789089689154,1.18550859804,-1.00412938309,3.71069699431,-1.02054033686,-0.14278296144,2.97027036109,-3.78708410462,5.17846394954,-4.03619272799,4.24349679225,-3.77850564913,3.35987175206,-2.93905956198,2.47766165038,-1.70150894623,3.5966689105,-2.4423218338,1.83487635087,1
-147.207156367,23.2334355551,-0.165067646721,8.52967498201,7.82091375018,9.9199779385,2.50525715755,16.5421231251,-15.1791159005,13.7335813842,-8.62746757364,13.863569323,-3.85617902054,19.1256214204,-11.030667176,11.7288624773,-1.73561600067,5.74458601726,1.08527360948,3.31324666799,2.65658309976,1.48531020423,2.66664329395,-1.5164621831,2.56571289749,0.798481656468,-0.601113952756,2.39889315965,-1.58041080915,4.74827680229,-2.47944725149,3.79041586396,-3.35062100047,3.24328514822,-1.87873531754,3.04854707928,-3.32007271283,2.96715214062,-1.52777780607,0.543367935622,1
-35.816338433,13.5948897182,-3.33098647907,-2.08610377139,1.91865602821,6.10324039885,-7.7154038248,13.371661605,-23.1464746752,7.4147020417,-20.5165362721,10.2849049435,-9.87656787217,22.833973623,-12.6568062194,10.9907377026,-4.89656909475,3.77794535415,3.20776389983,-3.00577364833,7.53568562798,0.527511517219,4.91382582065,-5.29180306923,5.53692498233,0.672812532539,-0.660761760555,4.53269789053,-4.32343258034,6.00948470657,-2.58768297114,5.08648243814,-5.36748779192,5.84521952495,-3.13815137813,2.83356169085,-3.77977888842,3.38678809628,-1.01364329805,-0.164059483284,1
-289.582134542,46.5458061228,18.9136037482,27.0366125209,22.4762810457,22.2847369494,18.9543932184,29.058825504,-4.69090091999,21.3660433935,3.54057935472,21.1287118765,3.28485259588,22.7277683561,-8.08419858426,15.5309565337,4.27327373425,12.4804067499,0.764844947419,8.66022906935,1.81355084769,3.1413742692,3.22692959165,1.59463544672,2.22868408516,1.35548100005,-0.159882000734,-0.21760072461,1.97618542165,6.52447580166,-0.221000419901,3.83681025348,-1.30316479703,3.00845987584,-1.00926847253,3.79491152606,-1.98651542873,1.74723822369,-5.20190889368,-0.0187320732025,1
-30.498141009,17.7494968234,-11.4818735393,-3.13263235513,-2.7780208997,1.62238173337,-10.8853536884,5.62335695347,-22.0204550762,7.08086061401,-12.9148086427,9.01699712053,-9.10080150396,12.0058041404,-12.6380375036,7.71414236039,-5.34378656826,2.21085507176,-1.60976204269,-1.7364909488,1.34680966805,-0.858244871694,-0.361756999867,-3.60394014355,-0.594778263616,-1.88822958627,-3.14859700397,1.28615207596,-5.4344797272,2.59258237273,-4.70086371819,2.59737450104,-5.45289423636,1.82796550968,-3.5374040571,2.44357532037,-3.28044552114,1.87295429218,-1.88969976692,0.0166565478924,1
-78.4698068414,16.1132919463,-4.0646560076,-4.81596487152,1.75309896279,4.03424466212,-8.47624291327,10.5372322993,-21.6969090261,6.86789458509,-21.7139010091,10.0638759895,-10.7850929994,19.0084114231,-11.6458454458,9.00516788115,-4.79391985964,3.85470819329,1.82797748433,-2.74453817202,3.63914943625,-0.459236224761,4.77477583506,-3.60027762733,3.24529774499,-0.0635285661268,-0.414560508591,3.68322827763,-3.88098016188,5.23522453149,-3.66791426991,3.01192370161,-3.37944142075,3.31846176404,-3.94265277529,3.14349940965,-3.85855451532,2.64644560265,-0.433097142424,-0.211728330222,1
-40.336774693,26.6150395533,-8.43844508649,-5.54185085578,-0.796878268081,3.21335773295,-8.25432883109,6.5770760717,-24.5427866533,4.05991526016,-17.5651075292,9.78645880661,-6.83144682299,17.0777363201,-10.6878572304,8.18444598656,-3.48273551186,2.65994925028,-1.19535633148,-0.784166727514,2.93561458831,0.178025026604,0.542987218496,-0.833833058213,0.528475377836,-0.0880282211892,-1.23612031643,2.23772640594,-4.28620289472,3.85404697566,-3.30286776934,2.6163627963,-3.60518022912,3.70747765795,-1.45726148298,2.57387799395,-2.46554666288,1.82707341198,-1.52890687209,-0.820730296267,1
-110.778936112,8.29468746695,-12.732909398,-4.00313242116,0.79677454216,2.19682721963,-4.2261605479,10.0477606662,-20.8989650916,9.09097348958,-13.1770606471,9.09859820029,-7.24219621629,14.6016652432,-12.8099067919,7.60515402116,-2.47893083203,1.30699664211,-3.07215591174,3.326379021,0.0313650853674,-2.86757858686,0.0397846901212,-2.42208708975,-2.86070961846,-1.16401651111,-3.28715675926,-1.75044600474,-3.49359127063,4.00781280146,-5.04116581326,3.49393573151,-3.44128709488,1.20694726663,-2.3319717248,3.63604675014,-1.74475719112,2.42333758485,-0.325084216392,0.87076426388,1
-144.707676063,10.7215054701,-9.90693721953,9.8188920645,3.79000750815,5.49091857577,5.87707936814,16.4234209106,-15.5293382929,14.2147900455,-7.15049354081,11.0272851071,-3.05933428362,18.1407979053,-14.7308617485,10.9018154775,-2.84821468723,6.19374314118,-0.195490827508,5.40990596952,0.0526744904248,3.27252060659,1.17460438016,0.434216673192,3.41036941499,2.11772722123,-0.856359675894,2.60421238437,0.0175800999381,4.61311630644,-1.86157114681,4.06480001665,-3.80488523425,1.51347073302,0.381814095403,3.07135420107,-4.10863728334,2.91049065153,-1.67662874033,-0.202649015299,1
-199.637044547,37.8030778299,-2.66754839367,16.5178739339,11.6584613626,16.7995326539,9.56062058396,22.1035785303,-5.80115427547,21.2394828613,-0.158535482117,16.9353685518,-0.0678912706446,20.3988414005,-8.17495177548,14.3234843247,0.441215378017,9.74628680047,1.75746597723,8.17246956562,3.57100491423,3.68462847236,2.65249418101,0.713215544002,3.67394786649,3.12801153857,2.60681977726,3.68456753542,1.33639030261,4.3299859696,-2.16039451408,3.82980170911,-2.64524841393,2.85700699986,-1.75561656427,3.12531894948,-3.65851980023,3.67249990379,-1.72052083045,1.33459618763,1
-305.705126395,51.9808317632,25.9169700075,33.2608787246,23.8402596197,22.5654382155,18.5764062653,27.983431757,-0.0636710091667,25.3233574029,6.74518541655,21.0614490064,3.79765084957,23.2655268133,-6.68852637946,16.1286230634,3.03650009413,11.0566556083,1.96858850923,8.7100195407,3.44147248362,4.73173743586,4.53031787293,2.53274743,5.49161596093,3.49985358823,2.59572326176,3.97451906181,2.7344943136,4.0429680521,0.58877421253,4.64694483175,-0.602850618282,3.58306268072,0.0382622846284,2.65975032855,-2.5621892569,3.20118217899,-2.7245186686,0.626170756717,1
-283.544693791,16.3347519258,14.4567682468,27.3391183904,21.1985453268,19.1637443703,19.2996139801,27.5981714599,-9.57806644306,22.1885812468,1.51986944707,21.8230053335,4.2178189379,21.7494222811,-10.5441593092,17.0987822222,1.81450292721,8.08457104149,4.39593807055,9.19063234623,0.427004926028,3.73377807994,3.57809211619,-1.64095610684,3.10747133245,0.283077492828,-2.32798519885,1.62982341311,1.82843491174,5.80075964451,-0.554065825885,4.02050889781,-2.93770322139,3.98479062165,-1.79399108709,3.13711948231,-4.3260656178,4.3159362742,-0.4939612975,3.21396470857,1
-165.379995098,107.524966247,-39.8354810632,-2.07771703136,-31.8424246276,-6.89304481119,6.66865860531,-7.75308037277,-22.9016303681,4.58121105433,6.03985688782,-18.9448569936,-1.77692885503,4.81978102288,-16.4032436591,-1.64986489455,-17.0588298355,1.05706280953,-1.42394410042,-15.6012539942,3.53336839988,-2.23486313382,-5.50058663304,-1.07574281925,-3.23932622208,2.24631886565,-5.26543270357,-1.14063627545,-5.021909221,5.31968209608,-11.710548907,1.79264523576,-6.13281864779,-3.07026251979,-3.85851432682,-3.43826126879,-1.02714103433,-0.129259060259,-6.21136868466,0.561077841788,1
-379.673589634,83.5824092618,-22.3825894568,19.2799280454,-32.9176018675,6.98051578297,15.0618845413,-3.61535436524,-19.3828127216,7.25144909065,13.1045773069,-16.8155195362,-1.6122951271,11.9048026527,-10.2239686251,2.2872574843,-15.5068694893,0.407743906861,0.951482877626,-17.990134521,-0.61360083317,-0.504496214944,-8.47653164594,-0.117201944447,-5.11627502786,4.00257572948,-3.56564375118,-2.98305539429,-4.13900304784,6.72970929012,-10.2115494978,1.86189079196,-0.964325805465,-0.905260378452,-0.653762065875,-4.17502320462,-0.592993409568,1.08308887816,-8.10675560644,1.57849752091,1
-125.787469995,107.208316168,-31.1935729715,-4.62385913924,-32.1232158249,-14.365173181,15.869442017,-7.31218153886,-35.7750275161,10.8769862131,12.8431633333,-20.2308762565,-5.85113673013,1.02837753854,-15.9650516003,-8.49339368332,-24.0770735047,2.16031991673,-1.62653052328,-14.5966267542,2.26994682481,1.70086258282,-6.04313882979,-1.94183019692,-2.51604859979,3.09844237455,-6.14291219089,-5.3620630112,-1.30645650389,6.46882244273,-12.3643745016,0.201995319015,-5.95718038609,-1.1642381339,-6.93431386057,-4.61550491768,1.9385021966,2.21909797184,-5.92861738977,0.101410833463,1
-137.72298854,107.214581782,-35.2387352662,-5.5516884949,-27.8278991774,-11.0835013976,8.01457619236,-10.1818291898,-29.8741625102,10.039507348,7.81573400903,-20.1837567105,-2.69624548284,2.60403008209,-19.8595287613,-7.55388125801,-22.4470116292,-0.780938539206,-2.16350189637,-11.9016479642,3.26276779021,-1.33704203213,-3.87697046449,-1.05856694727,-0.621714124134,0.878054781602,-5.52833242915,-2.33798621744,-1.99336993824,4.62107931958,-7.30469285274,1.02622185869,-4.53538975538,0.300043725706,-5.61836264767,-3.65239466373,-1.55506059041,-0.172399533243,-6.31747992688,1.12239050884,1
-96.4334506839,98.0581642527,-60.6120799724,-4.6070684693,-14.7935549645,-18.1760611456,0.721676201275,-6.56274907493,-27.9832938009,16.1897307232,-5.91306656175,-25.3000835067,9.45553202696,-6.25186440036,-12.492253182,-7.05937087531,-26.0241171619,1.87651689096,-2.37421103573,-5.11428555084,4.42388487809,1.19552665119,-3.84138213375,-1.15789146721,-3.79867755469,7.00492866982,-6.66230901205,0.919393716917,-4.40922600489,6.53955093228,-1.99870197449,-0.958234626706,-3.12816035302,0.921395961393,-4.42599736466,-1.39223657145,-3.16612439653,-4.0918193365,-3.66583013753,-2.51956768194,1
-107.895936653,93.4806820234,-55.9058479543,-2.99568817372,-14.4623137082,-14.8784517231,4.00911535395,-2.45428076856,-31.7647323726,11.0680614469,5.06391669938,-28.5223134861,10.7127227065,2.80334730976,-26.8520082002,-7.34931543306,-25.5314713912,3.75529046263,4.2137447668,-17.4133456698,2.52163180288,2.61128312463,-7.71939741504,1.45759747367,-1.06031060774,3.01473497781,-1.66533600234,-2.90088629098,-3.35546975528,6.0387381101,-12.367873046,0.852889229267,-0.467320387663,-2.88441465044,-3.08578059912,-5.14030204808,-1.62903349151,3.95220357297,-9.1355124063,2.53660340107,1
-112.499408366,100.658160514,-52.9726437903,-8.36107838254,-11.5131080443,-18.7307962078,2.40372757851,-2.84252614294,-33.5782179242,14.0630744121,10.6337889805,-26.9841945602,12.9085947796,4.52203677236,-31.846820286,-3.20474010374,-26.1221702947,5.30164765006,8.00613845,-24.4362353928,4.23033997978,-0.751212453744,-11.5841044802,1.01817204103,-3.32287467131,1.9342567179,-1.98719166542,-2.56911293112,-1.21558549463,8.85290926038,-13.8526021175,2.20348833234,-2.91694164163,-5.54206282541,-1.41271068559,-7.52226168099,-0.255770870141,3.05464368574,-10.9327643995,4.07212288756,1
-112.370746462,100.437115716,-47.2900552803,-4.17733888209,-35.64329918,-6.90987285749,4.81779177028,-10.9868078197,-25.3218044294,6.04613295854,3.34298372513,-17.1434983256,-5.05974352162,1.32882125285,-10.5446890265,-6.80725024781,-15.585394104,-5.34883750111,-2.90613849785,-11.5058776151,2.83974896144,-0.969830269762,-3.21385730037,0.408202263029,-4.4088016464,2.54322110554,-6.84433678219,0.867587077681,-5.69268708904,4.63088943941,-9.33702833317,3.36725244369,-7.43226925466,1.92040472646,-4.78399923631,-0.801164795089,-4.74055947826,-0.610651575638,-6.91649309946,-0.131467271503,1
-130.963827318,100.783074399,-49.6309561402,-4.06638972887,-35.4322196722,-6.73836094201,4.69013748251,-12.2251427222,-26.6420258772,7.52164352573,4.46467676338,-17.9327383204,-6.00613482263,-0.578022233456,-10.6361095215,-3.75056370423,-10.4391723417,-2.30599162258,-2.44278718549,-11.7614146435,1.78646633886,0.365779400731,-3.97530335283,2.82502443099,-5.81607763561,2.37810024773,-9.06354157819,2.08023900775,-7.15937031097,2.15551863875,-11.3991461824,3.41816216964,-6.07552872125,0.771913069608,-3.27080027565,0.525283314931,-4.18090955387,-0.847451208351,-5.72972890832,-0.764941206827,1
-141.774886213,105.598779626,-50.0574455437,-5.35225776853,-36.8154168348,-0.911833029204,5.383510111,-10.6882015077,-25.9938142554,4.92152714559,0.586647594014,-19.781354055,-9.68828058219,-3.63641676644,-12.5717325933,-2.99657206275,-8.13698205749,-1.73292443752,-0.937811372984,-10.322849653,2.77724556234,0.929806193139,-5.04653931474,2.84726640332,-7.25819971306,3.19495600891,-9.36133981566,4.03143479112,-5.61254991768,4.92064458048,-9.91584655053,5.0390435908,-7.24880298718,-1.05581292751,-6.42856331556,-0.751457732122,-4.71117604519,-0.162049367115,-3.46884479967,0.955507314537,1
-154.646926858,109.720340623,-47.2344706206,-4.03655952461,-35.6211495281,-1.11568549082,5.78070810208,-12.4401728873,-25.6499621753,6.36786273927,3.14320921029,-15.0229848383,-5.11678238969,-0.997041888324,-14.664594591,-8.27427430467,-10.3134553282,1.25178080812,1.93353005772,-10.4223575362,0.944454082426,-0.561029735218,-4.23696387033,3.96792292038,-4.46845662397,4.93250186106,-7.8501042702,2.9729214402,-5.61568188499,4.53419951913,-11.0939077648,2.14288524086,-7.03851486166,-2.15098838045,-7.0181891165,-1.64882110583,-3.64049700537,-1.00194380958,-4.61058948644,-0.335166784721,1
-155.720777225,108.264160916,-47.0135098651,-1.2192162482,-36.0521964896,-3.243130906,7.56359914419,-11.824257045,-27.5857474061,5.46302865603,7.86082679337,-16.8719292414,-2.86076162799,-3.80118671028,-17.6649870303,-7.95028126743,-13.7863940054,5.55859865953,3.68650789862,-10.0332150003,3.21710524213,-5.31872131294,-2.24143561377,-1.40352779782,-0.149997976516,3.90109810509,-6.33411491482,-1.13762687909,-6.37352568934,4.23027282382,-11.4594447238,5.09894837097,-6.77340551393,2.13185142038,-8.37502601839,-0.701149909893,-3.29929999723,-1.47135160211,-6.41190073555,2.35422488402,1
-275.243586073,85.4961235713,-27.0955576342,13.7424923543,-34.3694358109,0.331500615435,13.5892903372,-8.72880024106,-17.9022549442,6.4428806603,9.60094076077,-15.9894182186,-1.00096575699,13.5323170958,-11.9434595655,4.39455793827,-16.0623270338,-0.310041507504,-0.757461347414,-20.9076123456,2.17129379335,-2.79790737554,-8.68697292721,-1.57044958552,-3.3257896168,1.95077965844,-8.2127257776,-0.798270703919,-4.86751037813,7.50946936142,-12.733845335,5.28499849184,-1.95391461866,-2.90797846096,-0.574479885294,-4.25387235218,-0.466620389481,-1.47095436588,-7.54637547936,1.13653762395,1
-148.959654072,102.969524069,-47.50427834,-4.23179192219,-34.9543323997,-2.44288064534,7.21589472487,-11.1782755127,-25.3409685127,5.91198641029,5.43866237174,-15.1108587975,-4.92854615592,-2.09143251499,-16.5174970087,-7.60494391724,-10.377289594,2.58654741326,3.36814054705,-8.67972129243,1.32698554769,-0.611153237297,-6.52416402321,3.21815327558,-3.9482073142,5.63366506564,-8.5376792925,0.836586574182,-7.10515607849,3.67010467553,-9.69611943528,3.84968575444,-4.44043091453,-0.389778994195,-5.87883314722,-1.32803044364,-3.7937289732,-3.18669704209,-6.31247225848,1.72350247248,1
-138.540612327,112.191985234,-47.3695406765,-2.23969511449,-34.902624369,-5.68608739575,9.51276548709,-11.8818138394,-26.2899767553,3.09109763329,5.07144592478,-18.0010163613,-3.5001187031,0.126945717199,-16.6464998642,-6.68967782585,-15.5616427179,5.11091531861,0.897753387516,-10.1411261811,3.87919866591,-4.13509035447,-3.92676543623,-2.31008959784,-2.07081914356,2.98655616331,-6.86366904025,-2.44633081321,-4.81003314985,3.95715439393,-10.2883640258,2.67250747742,-7.88737965119,0.560408643904,-5.96734602257,-1.91614470976,-1.78462357688,-2.02178718042,-5.66598292666,-0.0807850273946,1
-141.440928478,115.859772757,-43.3012689551,-3.61317402051,-37.032501041,-7.51582329644,12.1401835419,-13.0816769225,-29.3355269919,3.4943684758,6.55097265996,-18.3686175044,-3.02354250904,2.04058371842,-18.6141827664,-6.87198640812,-20.4912681018,9.18530385902,0.879371754959,-12.002473632,7.65206220329,-4.58269078796,1.10814495228,-6.68498239197,-1.06035379191,0.662498141358,-3.86525391235,-3.89938298936,-2.96038799128,3.63849937778,-11.2226729213,3.54018747637,-5.35783891144,2.98647559022,-4.29750735418,-4.09608470216,2.46323138386,-1.65713886828,-4.66930855758,-0.324845155987,1
-130.8203953,109.348372161,-38.6154689171,-3.28655928278,-35.1655212946,-5.60910522167,10.2278155748,-14.556471721,-28.7683706169,3.12021062074,4.13452198096,-17.7999543513,-3.02155974127,0.307820482916,-15.5092985754,-8.81192412965,-14.1180292236,5.4430554072,2.49592139926,-11.2566230335,3.61205737836,-4.36506266969,-2.77595978598,-2.49878758504,-2.94816334737,2.73018334158,-6.51553587319,-2.01566818185,-6.22901340763,3.82193203514,-10.1174668596,2.32825864555,-4.99604322345,1.48312599496,-6.13114594571,-1.08425796033,-1.73756493139,0.260235175576,-7.42119429501,-0.279316053192,1
-151.098592287,125.378011988,-39.2053888543,-5.19563152178,-27.149179046,-11.9464339687,7.79498831494,-9.89375757665,-28.4458508795,1.10199962815,4.23359101318,-20.104838777,-0.572179201945,1.40074844596,-22.8908798467,-2.39077908964,-17.4883401341,3.84429106997,2.94516261168,-14.2345506989,5.72084699525,-5.03207919764,-8.97094852694,1.8395390569,-5.03802840178,3.37067783694,-6.80225938335,-3.46989059703,-4.9562586776,3.8043494135,-12.2553271778,4.09528834364,-5.6289860032,-3.57599090912,-0.707045302922,-4.86065046413,0.536089131985,1.07804291425,-6.8308069468,3.67627067357,1
-155.43194986,118.248828725,-46.0495201162,-1.22411994732,-30.6161373851,-11.4045450988,4.99396294903,-8.20440722628,-21.7248255999,1.30454940296,7.20599334882,-19.6677635336,-0.812934307677,3.09788197739,-24.1936560726,3.73576840742,-18.623178021,8.92790788488,-3.14343790016,-10.9326977534,2.96494384235,-5.6791904072,-3.47957140164,-0.200649439324,0.196818877556,0.0773668024727,-1.57699677274,-4.07318001009,-3.2341228443,3.64855392994,-12.7091257322,3.66734406285,-10.3184657989,-1.56963563803,-2.83181801086,-4.48743166101,1.38588341039,-2.79945292746,-2.94496358886,-0.292280221889,1
-166.685241365,120.517508409,-39.6823659748,-0.406765819218,-30.2587564015,-7.91509332401,3.92229390579,-9.40688367305,-24.7686410061,2.37125002085,5.6233017203,-17.4384978717,0.900893500973,4.75175267662,-18.4728949659,2.47975414978,-15.3225490616,4.82194919743,-3.04481189929,-11.5957643402,1.93715116754,-4.94297870886,-7.0025091841,-0.573672714618,-2.1388612402,0.98540123144,-3.42269372042,-1.96486416556,-1.88970071086,4.38931985394,-11.0252091603,0.833164767796,-9.64194690064,-3.31606192893,-5.1896799407,-4.79721849149,-0.477662966484,-1.7327948498,-5.55360269851,-0.637055494774,1
-207.96835662,114.210771531,-34.2297966183,7.93596523395,-31.9772615742,-3.0700087009,2.93669828915,-6.30097641961,-22.5989350057,1.22426876065,3.74927113451,-16.4275995823,-0.175117369928,3.53708093105,-16.5586558703,-0.727219708499,-10.6739902755,-0.392092085153,-1.26448272199,-16.4755734,2.78831319818,-8.40987143036,-4.18842682276,-3.27002479956,-0.168864559841,0.890856396428,-5.26992368445,0.178290850373,-5.54208723274,5.81068558149,-9.86967408101,2.75554953749,-8.20666822046,-0.987006618499,-6.1954862992,-1.22707054153,-2.26175932862,3.02047095259,-3.794659554,2.23568120529,1
-223.244680526,117.668014879,-35.5245954184,1.57587307826,-32.4956108381,-2.49961575295,2.80250941859,-4.64249575893,-21.4651358399,2.35279770707,5.41329277262,-14.937005719,0.275015546571,4.40496852438,-17.133387896,-1.26612974923,-12.6662699845,0.454371697714,-0.912089921804,-15.2094720155,1.55936978184,-8.81330030292,-2.71526058513,-2.75075241378,0.102151304111,1.43371283103,-2.37762939892,1.95608116193,-3.02170283488,7.12400455609,-9.05873178111,1.59541237874,-9.18204379117,-2.00189417286,-6.7446788303,-1.26245767116,-2.65124276758,0.619526206476,-5.0274542737,0.798482314842,1
-163.536784614,104.09148786,-41.1298162469,1.35455969577,-35.0333278661,-5.54547214713,0.645626801591,-4.52592879349,-22.1716939645,3.38679777386,3.00768718516,-17.6856186068,-2.32603323525,1.96221622731,-18.2999156124,-0.611535576036,-10.5217063546,2.86378770465,0.716241215317,-15.3391630496,3.20497589038,-7.15578485677,0.226519211112,-2.38312631642,0.276928449975,0.529058615985,-2.66538215821,0.368169876554,-3.03376056653,5.98865940007,-10.9338679527,0.198243043565,-9.96985466782,-2.56737085755,-7.10233454133,-1.5024948942,-2.31847875543,1.41126212454,-5.00993434685,1.48100200261,1
-108.640996734,86.7308252068,-49.1684750312,4.64471077202,-27.3181811202,-9.69596482547,10.5890554531,-9.06856033979,-19.0615970232,1.68020472215,12.7481904257,-17.9608081052,-0.253027282595,10.3421385303,-18.0652979603,6.6429963351,-19.7561301776,-3.4766339647,-3.49215890065,-20.9655013072,2.56790036491,-2.52664204504,-7.48126225715,0.275537781134,-5.43566100022,0.59488809414,-5.07535670355,0.100419365304,-8.54392248603,10.6880472715,-15.7428485911,6.52092219666,-5.41747214508,-3.69679012517,0.12138397899,-6.01309167694,-3.35315133908,-0.358286312645,-8.09239643973,0.554077936655,1
-134.512258493,102.717591358,-44.1543030717,1.06595203561,-36.9558869451,-8.86704106444,-1.34610542498,-4.51553056975,-22.0524139869,3.77127390197,3.82998793662,-18.4063841175,-3.87726943797,0.878110797468,-18.1088814774,-0.990214409646,-9.60944564847,2.29863403859,1.43941938037,-15.9227408904,3.42711988549,-6.14924817179,0.862039322089,-1.45890964659,0.141647675529,1.41350996498,-4.08030536683,0.234963132507,-2.7663022784,6.78541454502,-12.5904476441,-0.236092665125,-9.95782703847,-2.5103897347,-6.82867436668,-1.81827099809,-2.88275924455,2.24698794247,-5.86557716295,1.63817871526,1
-179.317296854,105.652178846,-38.9724376067,0.837320363067,-34.2894156108,-6.26101764489,2.14105458798,-5.52596377712,-21.3095353436,3.26965379669,2.75273804427,-18.1740895716,-2.68290262395,3.46950457198,-17.436350936,1.35256476694,-10.4258826859,4.18022328564,-0.82341063868,-13.8332482824,2.73336630504,-5.88406218593,-1.0807913534,-0.819137078947,0.283598693366,-0.300046402123,-5.39880283006,0.221820271739,-2.40893342429,4.94427324538,-11.1296238316,1.40870124706,-9.84252420549,-1.82562376565,-6.21997194813,-2.90429451826,-2.93067081228,-0.476419766244,-5.01723761356,-0.0483113726185,1
-181.287330969,105.057493123,-36.9861256037,-3.06604818509,-35.9937369317,-4.33108560509,2.21308194238,-5.4731607002,-22.266397525,2.66068131189,4.36719844506,-16.0916286789,-1.62971715031,3.91013969702,-13.9868522025,1.8871365526,-7.59375734479,2.33876599385,0.865989080167,-14.8590611117,1.44924610992,-6.38692514504,-2.84783234211,-0.207966781466,-3.25009224526,0.133771259276,-6.74967092672,2.4168525315,-4.25525351336,6.48768833,-11.5716396655,0.764606397413,-9.73951908401,-1.95537412809,-6.8105600976,-1.58531802116,-3.23740874015,0.648567143981,-7.73381082395,-1.12211999268,1
-150.156276403,116.086946446,-35.1583120255,0.48858348141,-33.654417117,-7.59962656294,1.44776395169,-9.46564605413,-25.5160754217,-0.306736830499,-0.597687546927,-19.7511622178,-2.83758293156,3.22031311692,-15.2098336649,-1.03898440556,-13.5835666767,-1.11928777111,0.0215206841098,-15.1313069352,2.96727303769,-4.91904945592,-4.56113549194,-0.115568159442,-2.4124538561,1.4329365265,-8.07901475176,0.327916696396,-6.26623358524,3.93057502713,-13.0045440062,0.120438291425,-9.27022652953,-3.49757598068,-7.43952874509,-2.60399199034,-3.89225174025,-0.819670376061,-8.96776309209,-0.779894424157,1
-209.05230011,127.758162927,-42.3258360434,-12.4783272293,-24.5520556446,-10.6885894569,9.86469485832,-10.1326298694,-18.3207568951,-1.46888989229,3.56123628704,-16.3559615369,-0.0559936920813,7.87398380324,-19.0465765784,8.25381994253,-17.720542428,3.08875509058,-1.20292985659,-21.7525243282,3.72535994343,-5.29916581094,-5.52774460365,5.61148093483,-7.40603196271,3.22801894641,-5.21645828543,0.764346697021,-6.83469217348,6.67255878836,-13.7455505635,1.45565778314,-6.52887451619,-10.1478188775,0.471036509697,-8.12176334482,0.74207088922,-1.75545657244,-9.35103641378,0.010519100319,1
-180.57652076,127.644773516,-44.4969776228,-7.05197920251,-24.9638006738,-11.8272002284,7.05531804187,-8.91646223973,-14.9792697341,-1.38148590939,1.37356587806,-17.7719678996,0.732340447002,3.17175730172,-14.857486527,-0.802478590885,-14.2190758116,-3.59295794682,0.267325764004,-19.2603025378,3.84804545865,-0.558554909439,-8.24769776875,7.23859014076,-10.6011073283,8.32142313225,-8.96257854657,3.7603171412,-10.0394784726,5.49116377761,-11.6236796016,-1.10663957593,-5.30675039639,-9.02547042418,1.30805092024,-6.0626714541,2.19061996749,-1.53950644887,-4.92999107944,-0.636324441367,1
-185.270928009,122.945625936,-48.8167236868,-4.26594200582,-26.4949494299,-9.7780290872,7.19402351718,-8.22435982432,-13.2258183895,-0.587704427851,3.34602270061,-21.3094773399,-0.366763108502,1.71890876278,-16.2367019893,-2.27378906727,-13.7971279163,-3.56887997285,-1.90620891061,-17.9014847751,3.24938698696,-0.608370183321,-7.28773354829,6.92647398982,-9.95879616899,9.56392228113,-8.72610207736,3.75279428091,-9.64958347458,6.00695698564,-13.349996615,-0.0545998839158,-6.23049329936,-8.41298703128,0.726143479678,-6.36974381274,2.3668578696,-2.10736846506,-3.71872888203,-1.38050020286,1
-193.101254521,126.659091868,-45.2340976504,-4.72149506078,-29.4988857532,-6.58926142114,6.10085270343,-7.16308085742,-11.9440287348,0.932053402516,4.26714238039,-19.2790671495,0.996346619677,4.13673474835,-12.0555543676,2.27918325895,-12.3408549844,1.73348644988,-6.8940533028,-18.2871252187,-1.03819163273,0.167195277227,-5.30456281272,3.2789094784,-6.65527695385,5.34079282828,-5.22335190352,2.84501946649,-6.66582386159,3.70089695542,-12.9372125369,1.47186056236,-8.66286252091,-4.2795431718,-1.07724639668,-4.61372299745,1.21377181873,-3.63722522966,-3.90176979727,-3.64911846604,1
